13280;RECOUVREMENT CREANCE;recouvrement créance;DOM;132 DROIT;affacturage;13272 DROIT COMMERCIAL;;34058 RELANCE IMPAYES;;Utilisé pour les formations concernant exclusivement les procédures judiciaires du recouvrement de créances. Pour les techniques de prévention, de relance et de négociation utilisées pour le recouvrement des impayés, employer RELANCE IMPAYES 34058.;;313 Finances, banques, assurances, immobilier;;13280 RECOUVREMENT CREANCE
13281;STATUT ENTREPRISE INDIVIDUELLE;statut entreprise individuelle;DOM;132 DROIT;conjoint collaborateur$statut artisan$statut commerçant$statut commerçant artisan;13288 FORME JURIDIQUE ENTREPRISE;;;;Utilisé pour les formations relatives aux différentes formes juridiques de l'entreprise individuelle.;;128 Droit, sciences politiques;32141 Juriste;13283 STATUT COMMERCANT ARTISAN
13285;DROIT CIVIL;droit civil;DOM;132 DROIT;droit propriété$droit succession$régime matrimonial$succession$transmission patrimoine privé;13274 DROIT PRIVE;13256 DROIT CONTRAT$13295 DROIT PERSONNES FAMILLE$13296 RESPONSABILITE CIVILE;;Branche du droit privé comportant les règles relatives aux personnes, aux relations de famille, au patrimoine et à sa transmission, aux obligations, aux contrats et aux sûretés.;;;128 Droit, sciences politiques;32141 Juriste;13285 DROIT CIVIL$13294 DROIT PROPRIETE
13286;DROIT IMMOBILIER;droit immobilier;DOM;132 DROIT;contrat vente immobilière$droit foncier$législation loyer;13274 DROIT PRIVE;13297 BAIL IMMOBILIER;13310 TAXE FONCIERE$13321 FISCALITE IMMOBILIERE$22217 DROIT BTP$42154 IMMOBILIER;Ensemble des règles de droit qui régissent l'acquisition, la location, la vente et la gestion des biens immeubles.;Pour les formations concernant les logements sociaux, utiliser LOGEMENT SOCIAL 42171.;;128 Droit, sciences politiques;32141 Juriste;13286 DROIT IMMOBILIER
13287;DROIT COMMUNAUTAIRE;droit communautaire;DOM;132 DROIT;droit européen;13267 DROIT INTERNATIONAL;13246 DROIT COMMUNAUTAIRE IMMOBILIER$13298 DROIT COMMUNAUTAIRE SOCIAL$13299 DROIT COMMUNAUTAIRE AFFAIRES;13024 INSTITUTION EUROPEENNE$13192 COMMUNAUTE EUROPEENNE$13318 FISCALITE EUROPEENNE;Droit supranational émanant des institutions de l'Union Européenne auxquelles les Etats membres ont délégué leur compétence dans des domaines limités.;Pour les formations concernant les institutions communautaires et leur fonctionnement, utiliser INSTITUTION EUROPEENNE 13024.;;128 Droit, sciences politiques;32141 Juriste;13287 DROIT COMMUNAUTAIRE
13288;FORME JURIDIQUE ENTREPRISE;forme juridique entreprise;DOM;132 DROIT;statut juridique entreprise;13262 DROIT SOCIETES;13251 STATUT ORGANISATION SANS BUT LUCRATIF$13271 STATUT GROUPEMENT$13273 STATUT SOCIETE$13281 STATUT ENTREPRISE INDIVIDUELLE;13366 FISCALITE ENTREPRISE;Ensemble des règles de droit régissant toutes les formes juridiques de personnes physiques ou morales (entreprise individuelle, organisation sans but lucratif, société, groupement).;;;128 Droit, sciences politiques;32141 Juriste;
13291;CONTENTIEUX COMMERCIAL;contentieux commercial;DOM;132 DROIT;;13272 DROIT COMMERCIAL;;;Différend entre une entreprise et ses clients ou ses fournisseurs, pouvant donner lieu à procédure ou à procès.;;;313 Finances, banques, assurances, immobilier;32141 Juriste;13291 CONTENTIEUX COMMERCIAL
13292;DROIT CONCURRENCE ET CONSOMMATION;droit concurrence et consommation;DOM;132 DROIT;droit consommateur;13272 DROIT COMMERCIAL;;;;Utilisé pour les formations relatives au droit du consommateur et aux règles juridiques gouvernant la concurrence.;;128 Droit, sciences politiques;32141 Juriste;13292 DROIT CONCURRENCE ET CONSOMMATION
13295;DROIT PERSONNES FAMILLE;droit personnes famille;DOM;132 DROIT;droit famille;13285 DROIT CIVIL;;44026 FAMILLE$44032 AIDE SOCIALE ENFANCE;Ensemble des règles juridiques relatives aux personnes (personnalité, état, capacité) et à la famille (filiation, mariage, régimes matrimoniaux, successions, etc.).;;;128 Droit, sciences politiques;32141 Juriste;13295 DROIT FAMILLE
13296;RESPONSABILITE CIVILE;responsabilité civile;DOM;132 DROIT;;13285 DROIT CIVIL;;41035 ASSURANCE RESPONSABILITE CIVILE;Obligation de réparer le dommage causé à autrui soit par l'inexécution d'un contrat, soit par un acte fautif, ou encore par le fait d'une personne dont on répond, ou d'un animal ou d'une chose dont on a la garde.;;;128 Droit, sciences politiques;;13296 RESPONSABILITE CIVILE
13297;BAIL IMMOBILIER;bail immobilier;DOM;132 DROIT;bail commercial$bail habitation$bail professionnel$contrat location immobilière$fonds commerce;13286 DROIT IMMOBILIER;;42121 GESTION LOCATIVE;Contrat de location portant sur des locaux à usage commercial, professionnel ou d'habitation.;;;128 Droit, sciences politiques;;
13298;DROIT COMMUNAUTAIRE SOCIAL;droit communautaire social;DOM;132 DROIT;droit communautaire travail;13287 DROIT COMMUNAUTAIRE;;13080 POLITIQUE SOCIALE COMMUNAUTAIRE;Ensemble des règles juridiques applicables aux relations sociales dans le cadre de l'Union Européenne (relations de travail et protection sociale).;;;128 Droit, sciences politiques;32141 Juriste;13298 DROIT COMMUNAUTAIRE SOCIAL
13299;DROIT COMMUNAUTAIRE AFFAIRES;droit communautaire affaires;DOM;132 DROIT;;13287 DROIT COMMUNAUTAIRE;;13024 INSTITUTION EUROPEENNE$13318 FISCALITE EUROPEENNE$13378 TVA INTRACOMMUNAUTAIRE;Ensemble des règles juridiques applicables dans le cadre de l'Union Européenne (domaine commercial ou financier).;;;128 Droit, sciences politiques;32141 Juriste;13299 DROIT COMMUNAUTAIRE AFFAIRES
13303;CONTROLE URSSAF;contrôle urssaf;DOM;133 DROIT FISCAL;;13324 CONTROLE FISCAL;;;;Utilisé pour les formations relatives au déroulement du contrôle URSSAF et au contentieux de sécurité sociale.;;128 Droit, sciences politiques;12151 Agent d'application des règles financières publiques;
13304;CONTENTIEUX FISCAL;contentieux fiscal;DOM;133 DROIT FISCAL;;13324 CONTROLE FISCAL;;;Ensemble des procédures arbitrales, administratives ou judiciaires servant à résoudre les contestations d'ordre fiscal.;;;128 Droit, sciences politiques;;13304 CONTENTIEUX FISCAL
13306;DADS;DADS;DOM;133 DROIT FISCAL;déclaration annuelle données sociales$déclaration annuelle salaires$déclaration sociale$déclaration URSSAF;13326 IMPRIME FISCAL;;;Déclaration Annuelle des Données Sociales ou ensemble des déclarations sociales de fin d'année.;;;313 Finances, banques, assurances, immobilier;;13306 DADS
13307;LIASSE FISCALE;liasse fiscale;DOM;133 DROIT FISCAL;déclaration fiscale;13326 IMPRIME FISCAL;;32667 COMPTABILITE GENERALE;Ensemble de la déclaration fiscale de fin d'exercice.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13307 LIASSE FISCALE
13310;TAXE FONCIERE;taxe foncière;DOM;133 DROIT FISCAL;;13321 FISCALITE IMMOBILIERE;;13286 DROIT IMMOBILIER;Impôt annuel auquel sont soumis les propriétaires de biens fonciers.;;;128 Droit, sciences politiques;;13310 TAXE FONCIERE
13312;TAXE PARAFISCALE;taxe parafiscale;DOM;133 DROIT FISCAL;parafiscalité;13354 DROIT FISCAL;;;Prélèvement obligatoire et définitif sur les ressources des contribuables servant à couvrir des dépenses particulières.;;;128 Droit, sciences politiques;;13312 TAXE PARAFISCALE
13313;PLUS VALUE;plus value;DOM;133 DROIT FISCAL;;13354 DROIT FISCAL;;;Bénéfice réalisé par un particulier ou une entreprise lors de la cession d'un bien.;;;313 Finances, banques, assurances, immobilier;32111 Cadre de la comptabilité;13313 PLUS VALUE
13315;AUDIT FISCAL;audit fiscal;DOM;133 DROIT FISCAL;diagnostic fiscal;13354 DROIT FISCAL;;32626 ANALYSE FINANCIERE$32652 CONTROLE GESTION;Examen et évaluation de la situation existante en matière de fiscalité : maîtrise des risques, optimisation de l'imposition.;;;128 Droit, sciences politiques;32141 Juriste;13315 AUDIT FISCAL
13318;FISCALITE EUROPEENNE;fiscalité européenne;DOM;133 DROIT FISCAL;droit communautaire fiscal;13327 FISCALITE INTERNATIONALE;;13287 DROIT COMMUNAUTAIRE$13299 DROIT COMMUNAUTAIRE AFFAIRES;Ensemble des questions fiscales liées aux opérations effectuées dans les pays de la Communauté européenne.;;;128 Droit, sciences politiques;32141 Juriste;13318 FISCALITE EUROPEENNE
13321;FISCALITE IMMOBILIERE;fiscalité immobilière;DOM;133 DROIT FISCAL;plus value immobilière;13354 DROIT FISCAL;13310 TAXE FONCIERE;13286 DROIT IMMOBILIER$42154 IMMOBILIER;Régime fiscal applicable à la gestion des placements immobiliers (directs et indirects).;;;128 Droit, sciences politiques;32141 Juriste;13321 FISCALITE IMMOBILIERE
13324;CONTROLE FISCAL;contrôle fiscal;DOM;133 DROIT FISCAL;inspection impôts$redressement fiscal$vérification fiscale;13354 DROIT FISCAL;13303 CONTROLE URSSAF$13304 CONTENTIEUX FISCAL;;Contrôle sur place de la comptabilité des personnes physiques ou morales.;;;128 Droit, sciences politiques;12151 Agent d'application des règles financières publiques$12152 Contrôleur de la régularité des finances publiques$32162 Cadre responsable des ressources publiques;13324 CONTROLE FISCAL
13326;IMPRIME FISCAL;imprimé fiscal;DOM;133 DROIT FISCAL;;13354 DROIT FISCAL;13306 DADS$13307 LIASSE FISCALE;;Imprimé administratif pour la déclaration d'impôts des entreprises.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13326 IMPRIME FISCAL
13327;FISCALITE INTERNATIONALE;fiscalité internationale;DOM;133 DROIT FISCAL;;13354 DROIT FISCAL;13318 FISCALITE EUROPEENNE;13267 DROIT INTERNATIONAL$32601 TRESORERIE INTERNATIONALE$41097 OPERATION BANCAIRE ETRANGER;Ensemble des questions fiscales liées aux opérations effectuées à l'étranger.;;;128 Droit, sciences politiques;32141 Juriste;13327 FISCALITE INTERNATIONALE
13331;FISCALITE MOBILIERE;fiscalité mobilière;DOM;133 DROIT FISCAL;plus value mobilière;13354 DROIT FISCAL;;;Régime fiscal applicable à la gestion des valeurs mobilières : actions, obligations, fonds commun de placement, etc.;;;128 Droit, sciences politiques;32141 Juriste;13331 FISCALITE MOBILIERE
13346;DEFISCALISATION;défiscalisation;DOM;133 DROIT FISCAL;crédit impôt formation$crédit impôt recherche;13354 DROIT FISCAL;;32062 RECHERCHE DEVELOPPEMENT;Ensemble des techniques offrant aux entreprises des crédits d'impôt : réduction d'impôt en fonction des dépenses de formation ou de recherche, effets de tranche, revenus catégoriels.;;;128 Droit, sciences politiques;32141 Juriste;13347 CREDIT IMPOT RECHERCHE$13348 CREDIT IMPOT FORMATION
13351;DROIT ENREGISTREMENT;droit enregistrement;DOM;133 DROIT FISCAL;droit timbre;13354 DROIT FISCAL;;;Somme à payer lors d'un enregistrement ou d'une mutation (changement de statut).;;;128 Droit, sciences politiques;;13351 DROIT ENREGISTREMENT
13354;DROIT FISCAL;droit fiscal;DOM;133 DROIT FISCAL;fiscalité$fiscalité initiation$gestion fiscale;;13312 TAXE PARAFISCALE$13313 PLUS VALUE$13315 AUDIT FISCAL$13321 FISCALITE IMMOBILIERE$13324 CONTROLE FISCAL$13326 IMPRIME FISCAL$13327 FISCALITE INTERNATIONALE$13331 FISCALITE MOBILIERE$13346 DEFISCALISATION$13351 DROIT ENREGISTREMENT$13362 FISCALITE PARTICULIER$13366 FISCALITE ENTREPRISE$13379 TAXE PROFESSIONNELLE$13380 FISCALITE NON SALARIE$13386 TAXE SUR SALAIRE$13389 TVA;13254 DROIT$32654 GESTION FINANCIERE$41054 BANQUE ASSURANCE;Branche du droit régissant les impôts.;Utilisé pour les formations générales, sinon employer un terme plus précis.;;128 Droit, sciences politiques;12151 Agent d'application des règles financières publiques$32141 Juriste;13354 DROIT FISCAL$13341 FISCALITE INITIATION
13360;IMPOT FORTUNE;impôt fortune;DOM;133 DROIT FISCAL;;13362 FISCALITE PARTICULIER;;;Impôt assis sur le capital à l'exclusion des biens professionnels (considérés comme un outil de travail).;;;128 Droit, sciences politiques;12152 Contrôleur de la régularité des finances publiques;13360 IMPOT FORTUNE
13362;FISCALITE PARTICULIER;fiscalité particulier;DOM;133 DROIT FISCAL;fiscalité non-résident;13354 DROIT FISCAL;13360 IMPOT FORTUNE$13371 IMPOT REVENU;15008 BUDGET FAMILIAL;Règles et principes de la fiscalité pesant sur les personnes.;;;128 Droit, sciences politiques;32141 Juriste;13362 FISCALITE PARTICULIER
13366;FISCALITE ENTREPRISE;fiscalité entreprise;DOM;133 DROIT FISCAL;fiscalité affaires;13354 DROIT FISCAL;13375 FISCALITE GROUPEMENT$13382 FISCALITE SOCIETE$13384 FISCALITE ASSOCIATION;13288 FORME JURIDIQUE ENTREPRISE;;Utilisé pour les formations relatives aux règles fiscales et à leurs modalités d'application pour l'entreprise, quelle que soit sa forme juridique.;;128 Droit, sciences politiques;32141 Juriste;13366 FISCALITE ENTREPRISE
13371;IMPOT REVENU;impôt revenu;DOM;133 DROIT FISCAL;déclaration revenu$IRPP;13362 FISCALITE PARTICULIER;;;Impôt sur le revenu des particuliers/personnes physiques (mécanismes et calcul).;;;128 Droit, sciences politiques;12152 Contrôleur de la régularité des finances publiques;13371 IMPOT REVENU
13375;FISCALITE GROUPEMENT;fiscalité groupement;DOM;133 DROIT FISCAL;fiscalité groupe sociétés;13366 FISCALITE ENTREPRISE;;;Ensemble des règles fiscales applicables aux résultats de l'activité des groupements (GIE, GEIE, GIP).;;;128 Droit, sciences politiques;32141 Juriste;13385 FISCALITE GROUPE SOCIETES
13378;TVA INTRACOMMUNAUTAIRE;tva intracommunautaire;DOM;133 DROIT FISCAL;TVA européenne;13389 TVA;;13299 DROIT COMMUNAUTAIRE AFFAIRES;Taxe sur la Valeur Ajoutée payée par les entreprises à l'intérieur des pays de l'Union Européenne.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;
13379;TAXE PROFESSIONNELLE;taxe professionnelle;DOM;133 DROIT FISCAL;;13354 DROIT FISCAL;;;Impôt direct perçu par les collectivités locales et dû par toute personne physique ou morale exerçant une activité professionnelle.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13379 TAXE PROFESSIONNELLE
13380;FISCALITE NON SALARIE;fiscalité non salarié;DOM;133 DROIT FISCAL;fiscalité agent assurance$fiscalité agricole$fiscalité agriculteur$fiscalité artisan$fiscalité assurance$fiscalité commerçant$fiscalité profession libérale$fiscalité travailleur indépendant;13354 DROIT FISCAL;;;;Utilisé pour les formations relatives aux règles fiscales et à leurs modalités d'application pour les non salariés.;;128 Droit, sciences politiques;32141 Juriste;13349 FISCALITE ASSURANCE$13359 FISCALITE AGRICOLE$13369 FISCALITE ARTISAN$13399 FISCALITE PROFESSION LIBERALE
13381;DEFICIT FISCAL;déficit fiscal;DOM;133 DROIT FISCAL;gestion report déficitaire;13392 REGIME IMPOSITION;;;Résultat déficitaire d'une société pour un exercice fiscal.;;;128 Droit, sciences politiques;;13381 DEFICIT FISCAL
13382;FISCALITE SOCIETE;fiscalité société;DOM;133 DROIT FISCAL;impôt société;13366 FISCALITE ENTREPRISE;13392 REGIME IMPOSITION;13261 DROIT AFFAIRES$13262 DROIT SOCIETES;Ensemble des règles fiscales applicables aux résultats de l'activité d'une société.;;;128 Droit, sciences politiques;32141 Juriste;13383 IMPOT SOCIETES
13384;FISCALITE ASSOCIATION;fiscalité association;DOM;133 DROIT FISCAL;fiscalité fondation;13366 FISCALITE ENTREPRISE;;13187 GESTION ASSOCIATION$13251 STATUT ORGANISATION SANS BUT LUCRATIF;Ensemble des règles fiscales applicables aux résultats de l'activité d'une association.;;;128 Droit, sciences politiques;32141 Juriste;13384 FISCALITE ASSOCIATION
13386;TAXE SUR SALAIRE;taxe sur salaire;DOM;133 DROIT FISCAL;;13354 DROIT FISCAL;13396 TAXE EFFORT CONSTRUCTION$13397 TAXE FORMATION PROFESSIONNELLE$13398 TAXE APPRENTISSAGE;32688 COMPTABILITE CHARGES PERSONNEL;Impôt direct dû par les personnes physiques ou morales qui versent un salaire à leurs employés.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13386 TAXE SUR SALAIRE
13389;TVA;TVA;DOM;133 DROIT FISCAL;;13354 DROIT FISCAL;13378 TVA INTRACOMMUNAUTAIRE;;Taxe sur la Valeur Ajoutée payée par les entreprises industrielles ou commerciales en fonction de la valeur qu'elles confèrent à un bien ou un service à chaque stade de sa production.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13389 TVA
13392;REGIME IMPOSITION;régime imposition;DOM;133 DROIT FISCAL;bénéfice réel normal$bénéfice réel simplifié$forfait fiscal;13382 FISCALITE SOCIETE;13381 DEFICIT FISCAL$13393 RESULTAT FISCAL;;;Utilisé pour les formations relatives aux régimes d'imposition des sociétés : régime du forfait, régime du bénéfice réel simplifié, régime du bénéfice réel normal.;;128 Droit, sciences politiques;32111 Cadre de la comptabilité$32141 Juriste;13392 REGIME IMPOSITION
13393;RESULTAT FISCAL;résultat fiscal;DOM;133 DROIT FISCAL;bénéfice fiscal$bénéfice industriel commercial$BIC;13392 REGIME IMPOSITION;;;Résultat des sociétés tel qu'il apparaît dans la liasse fiscale.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13393 RESULTAT FISCAL
13396;TAXE EFFORT CONSTRUCTION;taxe effort construction;DOM;133 DROIT FISCAL;;13386 TAXE SUR SALAIRE;;;Taxe assise sur la masse salariale, destinée au financement de la construction.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13396 TAXE EFFORT CONSTRUCTION
13397;TAXE FORMATION PROFESSIONNELLE;taxe formation professionnelle;DOM;133 DROIT FISCAL;;13386 TAXE SUR SALAIRE;;13214 DROIT FPC;Taxe assise sur la masse salariale destinée au financement de la formation professionnelle.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13397 TAXE FORMATION PROFESSIONNELLE
13398;TAXE APPRENTISSAGE;taxe apprentissage;DOM;133 DROIT FISCAL;;13386 TAXE SUR SALAIRE;;;Taxe assise sur la masse salariale destinée au financement des centres de formation d'apprentis et autres écoles.;;;128 Droit, sciences politiques;12142 Technicien des services comptables$32111 Cadre de la comptabilité;13398 TAXE APPRENTISSAGE
14201;CULTURE CIVILISATION;culture civilisation;DOM;142 SCIENCES HUMAINES;art tradition populaire$civilisation$connaissance pays étranger$connaissance région$culture pays étranger$histoire mode;14254 SCIENCES HUMAINES;;15006 RELATION INTERCULTURELLE;;Utilisé pour les formations d'approche culturelle ou sociologique d'un pays ou d'une région.;;136 Langues vivantes, civilisations étrangères et régionales;;14219 ART TRADITION POPULAIRE$14204 CONNAISSANCE REGION$14202 CULTURE PAYS ETRANGER
14207;ARCHEOLOGIE;archéologie;DOM;142 SCIENCES HUMAINES;fouille archéologique;14227 HISTOIRE;;;Etude des civilisations anciennes réalisée à partir des vestiges d'une activité exercée par les hommes.;;;126 Histoire;32152 Chargé d'études et de recherche en sciences de l'Homme;14207 ARCHEOLOGIE
14208;GENEALOGIE;généalogie;DOM;142 SCIENCES HUMAINES;;14227 HISTOIRE;;;Science qui a pour objet la recherche de l'origine et l'étude de la composition des familles.;;;126 Histoire;32214 Spécialiste de la gestion de l'information;14208 GENEALOGIE
14215;SCIENCES ET TECHNIQUES PATRIMOINE;sciences et techniques patrimoine;DOM;142 SCIENCES HUMAINES;gestion patrimoine culturel$gestion patrimoine industriel$gestion patrimoine naturel;14227 HISTOIRE;;12518 DROIT ENVIRONNEMENT$21289 JARDIN HISTORIQUE$22357 RESTAURATION REHABILITATION$32096 GESTION ENTREPRISE CULTURELLE;;Utilisé pour les formations à la connaissance et à la gestion du patrimoine naturel, culturel ou industriel.;;342 Protection et développement du patrimoine culturel;;14215 SCIENCES ET TECHNIQUES PATRIMOINE
14216;HISTOIRE ART;histoire art;DOM;142 SCIENCES HUMAINES;histoire architecture$histoire danse$histoire musique$histoire peinture$musicologie;14227 HISTOIRE;;45054 ART$45098 PEINTURE ART;;Pour les formations à l'histoire du cinéma, employer CINEMA 46274.;;134 Autres disciplines artistiques et spécialités artistiques plurivalentes;;14216 HISTOIRE ART
14220;ETHIQUE MEDICALE;éthique médicale;DOM;142 SCIENCES HUMAINES;bio-éthique$secret médical;14231 ETHIQUE;;43022 DROIT MEDICAL;;Utilisé pour les formations qui engagent une réflexion sur les questions d'éthique du soin infirmier et de l'acte médical.;;127 Philosophie, éthique et théologie;;14220 ETHIQUE MEDICALE
14221;ETHIQUE PROFESSIONNELLE;éthique professionnelle;DOM;142 SCIENCES HUMAINES;secret professionnel;14231 ETHIQUE;;;;Utilisé pour les formations aux références juridiques du secret professionnel ainsi que pour leurs implications dans la pratique professionnelle tout secteur confondu excepté le secteur médical pour lequel employer ETHIQUE MEDICALE 14220.;;127 Philosophie, éthique et théologie;;
14223;GEOGRAPHIE HUMAINE;géographie humaine;DOM;142 SCIENCES HUMAINES;géographie économique;14254 SCIENCES HUMAINES;;12252 GEOGRAPHIE PHYSIQUE;Branche de la géographie étudiant les faits de population (localisation, évolution spatiale, etc.).;;;121 Géographie;32152 Chargé d'études et de recherche en sciences de l'Homme;14223 GEOGRAPHIE HUMAINE
14224;ANTHROPOLOGIE;anthropologie;DOM;142 SCIENCES HUMAINES;;14254 SCIENCES HUMAINES;;;Etude de l'homme et des groupes humains.;;;123 Sciences sociales (sociologie, démographie, éthnologie, anthropologie);32152 Chargé d'études et de recherche en sciences de l'Homme;14224 ANTHROPOLOGIE
14227;HISTOIRE;histoire;DOM;142 SCIENCES HUMAINES;civilisation ancienne$épigraphie$paléographie;14254 SCIENCES HUMAINES;14207 ARCHEOLOGIE$14208 GENEALOGIE$14215 SCIENCES ET TECHNIQUES PATRIMOINE$14216 HISTOIRE ART$14229 HISTOIRE SCIENCES ET TECHNIQUES$14238 NUMISMATIQUE;13054 SCIENCE POLITIQUE;Ensemble des connaissances relatives à l'évolution de l'humanité, à son passé.;;;126 Histoire;32152 Chargé d'études et de recherche en sciences de l'Homme;14227 HISTOIRE
14229;HISTOIRE SCIENCES ET TECHNIQUES;histoire sciences et techniques;DOM;142 SCIENCES HUMAINES;histoire psychanalyse;14227 HISTOIRE;;;;;;120 Spécialités pluridisciplinaires sciences humaines et droit;;14229 HISTOIRE SCIENCES ET TECHNIQUES
14231;ETHIQUE;éthique;DOM;142 SCIENCES HUMAINES;;14232 PHILOSOPHIE;14220 ETHIQUE MEDICALE$14221 ETHIQUE PROFESSIONNELLE;;Discipline de la philosophie ayant pour objet l'examen des principes moraux en regard de ce qui est jugé souhaitable et qui sont à la base de la conduite d'un individu ou d'un groupe.;;;127 Philosophie, éthique et théologie;;
14232;PHILOSOPHIE;philosophie;DOM;142 SCIENCES HUMAINES;morale;14254 SCIENCES HUMAINES;14231 ETHIQUE;;Démarche qui cherche à remonter aux principes des êtres et des choses, et à s'interroger sur le rôle de l'homme dans l'univers, sur Dieu et sur toute question d'ordre métaphysique, afin de rendre une vision du monde par un système ou ensemble organisé de concepts.;;;127 Philosophie, éthique et théologie;;14232 PHILOSOPHIE
14235;ETHNOLOGIE;ethnologie;DOM;142 SCIENCES HUMAINES;;14254 SCIENCES HUMAINES;;;Etude de l'ensemble des caractères de chaque ethnie, afin d'établir des lignes générales de structure et d'évolution des sociétés.;;;123 Sciences sociales (sociologie, démographie, éthnologie, anthropologie);32152 Chargé d'études et de recherche en sciences de l'Homme;14235 ETHNOLOGIE
14238;NUMISMATIQUE;numismatique;DOM;142 SCIENCES HUMAINES;;14227 HISTOIRE;;;Connaissance, science des médailles et des monnaies.;;;126 Histoire;;14238 NUMISMATIQUE
14241;RELIGION;religion;DOM;142 SCIENCES HUMAINES;sociologie religion$théologie;14254 SCIENCES HUMAINES;;;;;;127 Philosophie, éthique et théologie;;14241 RELIGION
14254;SCIENCES HUMAINES;sciences humaines;DOM;142 SCIENCES HUMAINES;;;14201 CULTURE CIVILISATION$14223 GEOGRAPHIE HUMAINE$14224 ANTHROPOLOGIE$14227 HISTOIRE$14232 PHILOSOPHIE$14235 ETHNOLOGIE$14241 RELIGION$14256 SCIENCES SOCIALES$14261 LITTERATURE$14272 LINGUISTIQUE$14284 METHODOLOGIE EVALUATION$14293 ANALYSE SYSTEMIQUE$14295 RECHERCHE ACTION;14454 PSYCHOLOGIE;Ensemble des sciences ayant pour objet d'investigation l'homme et son comportement historique, social, etc. Aujourd'hui, les sciences humaines recouvrent : la préhistoire, l'archéologie et l'histoire, l'anthropologie, la linguistique, la philosophie, la logique, la psychologie.;Employer si possible un terme plus précis.;;120 Spécialités pluridisciplinaires sciences humaines et droit;32152 Chargé d'études et de recherche en sciences de l'Homme;14254 SCIENCES HUMAINES
14256;SCIENCES SOCIALES;sciences sociales;DOM;142 SCIENCES HUMAINES;;14254 SCIENCES HUMAINES;14258 DEMOGRAPHIE$14277 SOCIOLOGIE;13072 POLITIQUE SOCIALE$44072 TRAVAIL SOCIAL;Disciplines ayant pour objet l'étude de l'homme en société et des relations qu'il entretient avec elle. Aujourd'hui les sciences sociales recouvrent : la sociologie, la psychologie sociale, l'ethnologie, l'anthropologie culturelle, la science politique, l'économie politique et certains aspects de la géographie humaine.;;;123 Sciences sociales (sociologie, démographie, éthnologie, anthropologie);;14256 SCIENCES SOCIALES
14258;DEMOGRAPHIE;démographie;DOM;142 SCIENCES HUMAINES;;14256 SCIENCES SOCIALES;;11036 STATISTIQUE;Etude et analyse quantitative de l'état et du mouvement des populations.;;;123 Sciences sociales (sociologie, démographie, éthnologie, anthropologie);32151 Chargé d'analyses et de développement$32152 Chargé d'études et de recherche en sciences de l'Homme;14258 DEMOGRAPHIE
14261;LITTERATURE;littérature;DOM;142 SCIENCES HUMAINES;histoire littéraire$lettres classiques$lettres modernes$littérature jeunesse;14254 SCIENCES HUMAINES;14270 LITTERATURE ETRANGERE;44031 ATELIER CONTE$46394 BIBLIOTHEQUE;;;;131 Français, littérature et civilisation française;21112 Auteur-écrivain;14261 LITTERATURE
14269;SOCIOLOGIE FAMILLE;sociologie famille;DOM;142 SCIENCES HUMAINES;;14277 SOCIOLOGIE;;14469 THERAPIE FAMILIALE$44026 FAMILLE;Etude de la famille dans sa structure et ses fonctions sociales, soit comme lieu de relations interindividuelles, soit en tant que composante du système social.;;;123 Sciences sociales (sociologie, démographie, éthnologie, anthropologie);;14269 SOCIOLOGIE FAMILLE
14270;LITTERATURE ETRANGERE;littérature étrangère;DOM;142 SCIENCES HUMAINES;;14261 LITTERATURE;;;;;;130 Spécialités littéraires et artistiques plurivalentes;;14270 LITTERATURE ETRANGERE
14272;LINGUISTIQUE;linguistique;DOM;142 SCIENCES HUMAINES;sémantique$sémiologie$sémiotique$sociolinguistique;14254 SCIENCES HUMAINES;14290 ANALYSE DISCOURS;15254 LANGUES$31029 INFORMATIQUE LINGUISTIQUE;Science qui a pour objet l'étude de la nature et du fonctionnement du langage et des langues.;;;125 Linguistique;32152 Chargé d'études et de recherche en sciences de l'Homme;14272 LINGUISTIQUE
14277;SOCIOLOGIE;sociologie;DOM;142 SCIENCES HUMAINES;sociologie environnement$sociologie groupe;14256 SCIENCES SOCIALES;14269 SOCIOLOGIE FAMILLE$14279 SOCIOLOGIE EDUCATION$14286 ANALYSE INSTITUTIONNELLE$14289 GERONTOLOGIE$14297 CRIMINOLOGIE$14299 SOCIOLOGIE TRAVAIL;14461 PSYCHOLOGIE SOCIALE;Etude des sociétés humaines et des faits sociaux.;;;123 Sciences sociales (sociologie, démographie, éthnologie, anthropologie);32151 Chargé d'analyses et de développement$32152 Chargé d'études et de recherche en sciences de l'Homme;14277 SOCIOLOGIE
